478,31,196
479,34,377
480,10,246
481,25,90
482,22,400
483,43,293
484,48,405
485,27,242
486,21,201
487,42,470
488,34,136
489,47,170
490,10,291
492,30,253
493,3,45
494,8,406
495,9,151
496,27,359
497,38,469
498,1,55
499,27,473
500,22,49
501,39,40
502,17,480
503,38,380
504,4,355
505,28,53
506,34,292
507,27,38
508,33,138
509,43,444
510,21,424
511,40,261
512,41,452
514,25,226
515,21,207
516,11,3
517,21,293
518,1,30
519,9,207
520,7,373
521,6,450
522,18,269
523,33,80
524,31,20
525,40,23
526,39,128
527,39,377
528,1,14
529,15,359
530,2,20
531,37,477
532,31,323
533,35,208
534,31,141
535,31,165
536,28,142
537,38,480
538,7,334
539,24,414
540,44,17
541,36,453
542,30,124
543,25,344
544,7,76
545,32,462
546,12,132
548,17,88
549,9,224
550,46,85
551,10,355
552,5,414
553,2,52
554,16,42
555,40,329
556,12,196
557,3,143
558,49,413
559,45,287
560,41,274
561,45,340
562,29,216
563,8,209
564,8,366
565,26,453
566,24,300
567,4,159
568,33,407
569,30,387
570,38,140
571,12,280
572,28,359
573,47,493
574,20,485
575,49,287
577,42,257
578,19,455
579,10,177
580,19,271
581,14,359
582,22,366
583,14,22
584,17,86
585,47,25
586,3,182
587,26,254
588,4,18
589,5,90
591,13,413
592,42,292
593,32,81
594,28,40
595,30,365
596,19,92
597,27,372
598,45,408
599,7,47
600,31,51
601,48,475
602,46,214
603,10,464
604,3,30
605,29,216
606,2,1
607,35,412
608,34,335
609,1,428
610,37,102
611,26,151
612,32,378
613,23,357
614,27,144
615,41,140
616,29,271
617,44,240
618,17,499
619,13,239
620,49,22
621,19,271
622,15,430
623,39,435
624,45,63
625,32,259
626,18,94
627,23,327
628,29,217
629,41,292
631,40,349
632,29,76
633,16,172
634,21,491
635,12,20
636,22,256
637,5,218
638,45,198
639,30,340
640,16,332
641,29,365
642,25,74
643,49,348
644,13,299
645,18,347
646,8,165
647,37,151
648,35,121
649,5,412
650,32,235
651,8,464
652,23,364
653,17,396
654,33,137
655,43,326
656,45,349
657,11,277
658,11,150
659,20,433
660,24,70
661,44,248
662,45,321
663,30,123
664,34,79
665,36,418
666,23,460
667,10,401
668,9,242
669,16,122
670,17,184
671,35,18
672,33,397
673,36,235
674,25,270
675,18,497
676,24,381
677,31,412
678,26,258
679,1,10
680,23,377
681,49,422
682,20,270
683,2,406
684,8,30
685,21,437
686,6,475
687,14,406
688,49,272
689,20,321
690,15,429
691,31,132
692,32,141
693,33,5
694,23,134
696,7,83
697,39,261
698,44,363
699,49,350
700,19,263
701,4,74
702,16,36
703,9,448
704,7,292
705,43,198
706,26,80
707,13,456
708,43,344
709,38,498
710,22,41
711,11,273
712,48,325
713,14,94
714,19,236
715,34,497
716,20,235
717,21,161
718,19,115
719,21,295
720,38,408
721,45,321
722,41,232
723,33,85
724,10,123
725,27,99
726,43,94
727,14,472
728,6,362
729,8,55
730,22,52
731,30,300
732,12,291
733,32,375
734,19,301
735,27,9
736,14,286
737,10,307
738,3,148
739,5,283
740,7,67
741,47,246
742,44,186
743,32,348
744,32,19
745,45,322
746,15,85
747,43,45
748,48,226
749,25,116
750,43,343
751,28,409
752,24,436
753,20,143
754,16,352
755,37,184
756,46,312
757,19,473
758,2,400
759,45,296
760,13,161
761,39,275
762,13,21
763,19,353
764,26,340
765,21,22
766,29,199
767,44,80
768,47,377
769,10,109
770,43,253
771,43,198
772,15,90
773,13,377
775,37,57
776,23,385
777,32,26
778,44,363
779,1,325
780,48,362
781,36,455
782,10,147
783,5,478
784,1,331
785,23,495
786,11,351
787,29,339
788,20,228
789,14,388
790,24,428
791,15,107
792,25,413
793,43,251
794,30,6
795,42,326
796,19,20
797,32,414
798,46,279
799,15,346
800,7,215
801,49,63
802,47,48
803,4,302
804,1,226
805,43,363
806,38,137
807,47,408
808,31,422
809,38,159
810,45,176
811,16,20
812,9,177
813,42,111
814,32,123
815,45,178
816,46,323
817,45,383
818,27,420
819,7,307
820,35,192
821,5,207
822,33,389
823,48,136
824,47,404
825,6,362
826,41,252
827,39,475
828,18,300
829,41,90
830,13,499
831,17,55
832,28,30
833,1,239
834,45,36
835,38,341
836,21,350
837,46,176
838,16,20
839,24,305
840,33,436
841,25,168
842,15,224
843,7,274
844,46,250
845,49,95
846,5,247
847,42,232
848,1,151
849,16,103
850,3,231
851,26,168
852,30,82
853,23,303
854,29,198
855,45,259
856,26,458
857,23,271
858,47,209
859,44,278
860,35,338
861,28,287
862,40,464
863,23,447
864,6,307
865,35,105
866,36,46
867,12,261
868,40,50
869,5,172
870,39,424
871,25,63
872,21,49
873,28,35
874,9,291
875,40,488
876,23,353
877,19,175
878,27,392
879,7,403
880,25,219
881,10,114
882,21,198
883,23,431
884,48,373
885,49,205
886,33,210
887,9,292
888,1,445
889,37,390
890,33,296
891,30,133
892,26,427
893,43,304
894,4,243
895,42,25
896,27,499
897,15,364
898,13,236
899,2,424
900,42,461
901,14,368
902,10,61
903,33,137
904,33,194
905,18,418
906,38,457
907,19,224
908,34,251
909,42,481
910,24,31
911,4,19
912,5,4
913,23,82
914,28,60
915,44,36
916,49,390
917,48,148
918,11,186
919,30,112
920,18,480
921,30,69
922,41,159
923,12,380
924,47,154
925,15,335
926,16,93
927,26,166
928,32,353
929,30,441
930,6,258
931,38,171
932,42,133
933,17,456
934,30,394
935,45,23
936,11,73
937,9,1
938,37,142
939,26,125
940,28,263
941,36,256
942,9,466
943,48,286
944,15,51
945,29,419
946,37,264
947,29,351
949,15,208
950,18,339
951,5,302
953,28,176
954,41,336
955,23,47
956,24,63
957,3,99
958,41,343
959,13,293
960,13,170
961,15,156
962,1,354
963,14,128
964,31,165
965,11,214
966,43,270
967,45,398
968,2,107
969,24,449
970,23,395
971,37,430
972,20,26
973,46,198
974,15,45
975,46,342
976,22,246
977,18,357
978,5,270
979,2,493
980,39,69
982,32,319
983,24,144
984,28,390
985,1,119
986,28,420
987,26,95
988,46,456
989,22,148
990,39,36
991,8,84
992,40,317
994,48,105
995,14,65
996,43,125
997,12,106
998,26,235
999,4,411
1000,21,150
1001,40,212
1002,9,428
1003,4,8
1004,25,156
1005,38,438
1006,31,297
1007,2,106
1008,48,88
1009,9,464
1010,25,474
1011,15,47
1012,44,418
1013,7,133
1014,4,470
1015,48,105
1016,6,92
1017,28,182
1018,37,232
1019,29,202
1020,44,75
1021,32,455
1022,38,415
1023,3,337
1024,49,67
1025,19,65
1026,26,13
1027,15,235
1028,45,180
1029,35,463
1030,45,388
1031,44,358
1032,28,45
1033,11,320
1034,1,243
1035,34,317
1036,9,153
1037,19,292
1038,11,134
1039,21,120
1040,29,175
1041,47,485
1042,12,417
1043,17,396
1044,15,309
1045,26,212
1046,23,14
1047,26,454
1048,19,121
1049,42,363
1050,5,105
1051,40,227
1053,27,189
1054,35,211
1055,32,401
1056,12,471
1057,28,335
1058,43,330
1059,22,487
1060,46,370
1061,40,320
1062,33,313
1063,41,61
1064,17,116
1065,18,357
1066,14,239
1067,4,338
1068,10,312
1069,34,34
1070,31,259
1071,44,294
1072,1,348
1073,47,376
1074,35,340
1075,7,210
1076,25,158
1077,7,253
1078,48,335
1079,45,428
1080,24,212
1082,24,181
1083,43,231
1084,2,419
1085,36,370
1086,48,42
1087,30,494
1088,47,148
1089,19,23
1090,39,342
1092,5,451
1093,49,217
1094,11,306
1095,45,222
1096,49,83
1097,10,498
1098,25,450
1099,24,165
1100,13,445
1101,26,59
1102,23,208
1103,7,471
1104,22,368
1105,29,266
1106,48,213
1107,46,380
1108,6,311
1109,33,336
1110,37,204
1111,10,272
1112,47,296
1113,33,389
1114,14,416
1115,11,143
1116,25,205
1117,21,459
1118,19,186
1119,46,422
1120,14,306
1121,49,494
1122,32,383
1123,3,138
1124,12,102
1125,33,16
1126,32,102
1127,19,273
1128,18,387
1129,4,57
1130,9,311
1131,27,350
1132,13,177
1133,33,238
1134,4,176
1135,14,119
1136,6,208
1137,37,67
1138,49,173
1139,47,66
1140,46,185
1141,27,332
1142,36,66
1143,35,28
1144,28,63
1145,45,458
1146,34,439
1147,8,189
1148,7,27
1149,2,283
1150,9,379
1151,43,150
1152,23,61
1153,10,70
1154,49,232
1155,11,39
1156,6,223
1157,12,245
1158,14,56
1159,46,434
1160,8,293
1161,7,170
1162,15,102
1163,29,143
1164,32,126
1165,32,417
1166,48,300
1167,40,76
1168,43,416
1169,36,295
1171,1,101
1172,33,186
1173,17,92
1174,28,319
1175,16,23
1176,31,41
1177,29,23
1178,18,177
1179,32,433
1181,32,197
1182,14,498
1183,22,250
1184,16,426
1185,36,435
1186,3,166
1187,44,150
1188,11,8
1189,6,471
1190,36,5
1191,2,121
1192,21,465
1193,37,418
1194,31,128
1195,38,116
1196,47,125
1197,31,285
1198,33,354
1199,12,90
1200,40,398
1201,20,459
1202,18,180
1203,47,411
1204,19,133
1205,3,208
1206,20,267
1207,5,416
1208,25,56
1209,46,75
1210,27,25
1211,8,78
1212,45,434
1213,15,58
1214,6,412
1215,8,281
1216,40,443
1217,31,402
1218,21,13
1219,39,342
1220,46,374
1221,27,378
1222,18,189
1223,43,83
1224,2,300
1226,21,290
1227,8,359
1228,20,262
1229,32,142
1230,42,90
1231,4,416
1233,48,87
1234,8,109
1236,7,52
1237,13,228
1238,39,293
1240,27,249
1241,14,252
1242,4,154
1243,26,41
1244,1,109
1245,21,74
1246,46,342
1247,29,240
1248,2,461
1249,16,28
1250,22,495
1251,33,334
1252,12,408
1253,1,471
1254,34,128
1255,2,331
1256,20,156
1257,7,237
1258,33,430
1259,48,206
1260,41,130
1261,15,53
1262,4,5
1263,37,358
1264,12,479
1265,8,77
1266,46,90
1267,46,29
1268,43,164
1269,26,487
1270,44,350
1271,16,295
1272,38,232
1273,49,352
1274,19,434
1275,42,129
1276,13,383
1277,21,452
1278,36,393
1279,17,178
1280,35,131
1281,34,284
1282,2,226
1283,41,351
1284,13,151
1285,14,96
1286,39,144
1287,15,442
1288,7,227
1289,10,252
1290,8,155
1291,32,85
1292,4,131
1293,28,240
1294,19,255
1295,29,139
1296,40,335
1297,39,57
1298,6,341
1299,22,397
1300,5,324
1301,37,158
1302,36,201
1303,22,340
1304,49,150
1305,7,322
1306,20,254
1307,21,378
1308,29,373
1309,41,27
1310,2,462
1311,7,260
1312,43,125
1313,4,121
1314,6,309
1315,23,148
1316,6,203
1317,24,473
1318,9,178
1319,36,175
1320,31,139
1321,8,111
1322,11,37
1323,21,486
1324,47,2
1325,44,421
1326,47,346
1327,17,58
1328,13,256
1329,23,366
1330,2,206
1331,31,352
1332,40,395
1333,46,104
1334,13,195
1335,23,450
1336,37,87
1337,35,222
1338,14,2
1339,6,304
1340,9,430
1341,32,133
1342,41,478
1343,44,167
1344,30,44
1345,1,97
1346,40,267
1347,30,346
1348,37,114
1349,8,10
1350,42,277
1351,25,308
1352,35,403
1353,41,404
1354,19,406
1355,25,271
1356,6,319
1357,33,261
1358,34,235
1359,7,116
1361,46,128
1362,1,313
1363,28,107
1364,16,29
1365,48,221
1366,2,483
1367,48,236
1368,13,258
1369,4,215
1370,1,269
1371,31,96
1372,10,25
1373,30,148
1374,34,123
1375,36,417
1376,2,365
1377,18,123
1378,35,162
1379,37,50
1380,12,223
1381,22,484
1382,27,395
1383,2,126
1384,24,267
1385,7,499
1386,34,428
1387,1,413
1388,49,374
1389,16,152
1390,17,345
1391,33,355
1392,8,159
1393,27,494
1394,36,400
1395,44,189
1396,12,68
1397,36,366
1398,43,27
1399,42,282
1400,8,421
1401,16,259
1402,33,228
1403,2,278
1404,17,250
1405,43,35
1406,21,481
1407,13,3
1408,7,387
1409,35,57
1410,37,396
1411,5,268
1412,2,360
1413,47,267
1414,1,287
1415,43,390
1416,29,8
1417,10,440
1418,22,198
1419,3,459
1420,27,11
1421,18,402
1422,47,205
1423,10,250
1424,1,358
1425,19,497
1426,44,93
1427,32,469
1429,36,486
1430,43,53
1431,13,289
1432,23,144
1433,9,135
1434,5,475
1436,44,364
1437,22,151
1438,7,193
1439,10,253
1440,12,324
1441,3,86
1442,32,416
1443,8,215
1444,34,364
1445,7,334
1446,4,14
1447,32,136
1448,21,449
1449,5,426
1450,15,254
1451,23,150
1452,47,404
1453,28,375
1454,47,110
1455,17,396
1456,17,311
1457,17,104
1458,49,265
1459,46,210
1460,9,222
1461,9,460
1462,43,414
1463,44,31
1464,14,125
1465,34,340
1466,19,243
1467,13,499
1468,36,209
1469,30,468
1470,49,65
1471,42,141
1472,15,436
1473,20,397
1474,27,284
1475,34,366
1476,1,462
1477,4,82
1478,37,129
1479,45,306
1480,46,118
1481,8,299
1482,7,453
1483,48,10
1484,21,275
1485,9,127
1486,43,112
1487,37,215
1488,27,113
1489,30,341
1490,27,227
1491,42,143
1492,44,343
1493,3,411
1494,8,431
1495,27,255
1496,13,497
1497,7,381
1498,39,225
1499,32,328
1500,34,273
1501,21,330
1502,29,365
1503,38,46
1504,27,397
1505,7,132
1506,24,217
1507,48,273
1508,22,321
1509,29,399
1510,14,306
1511,9,140
1512,6,281
1513,45,388
1514,13,363
1515,48,271
1516,15,73
1517,29,210
1518,22,306
1519,21,492
1520,17,170
1521,47,377
1522,27,333
1523,16,422
1524,31,245
1525,23,9
1526,22,257
1527,30,59
1528,31,86
1530,30,200
1531,5,240
1532,44,469
1533,39,314
1534,15,472
1535,48,12
1536,16,197
1537,17,365
1538,33,262
1539,29,421
1540,49,72
1541,29,97
1542,49,111
1543,30,365
1544,4,467
1545,46,140
1546,16,217
1547,20,184
1548,26,339
1549,13,459
1550,47,282
1551,31,107
1552,12,408
1553,32,222
1554,2,392
1555,22,180
1556,23,312
1557,15,300
1558,27,244
1559,38,279
1560,15,238
1562,26,457
1563,22,161
1564,39,407
1565,9,315
1566,6,398
1567,20,137
1568,24,78
1569,27,359
1570,30,265
1571,26,69
1572,4,219
1573,46,131
1574,27,191
1575,8,364
1576,7,193
1577,43,385
1579,37,21
1580,35,399
1581,20,103
1582,30,498
1583,25,311
1584,6,128
1585,9,142
1586,6,100
1587,34,227
1588,38,112
1589,40,496
1590,7,426
1591,21,127
1592,49,398
1593,16,231
1594,27,423
1595,10,3
1596,10,364
1597,23,486
1598,22,431
1599,20,324
1600,10,204
1601,16,95
1602,32,150
1603,5,283
1604,29,242
1605,48,14
1606,12,419
1607,2,199
1608,18,414
1609,35,265
1610,1,210
1611,25,251
1612,11,378
1613,43,320
1614,49,427
1615,34,316
1616,48,230
1617,39,383
1618,8,138
1619,46,437
1620,45,161
1621,2,155
1623,18,341
1624,37,331
1625,16,219
1626,42,479
1627,39,292
1628,47,291
1629,4,90
1630,19,268
1631,44,208
1632,21,211
1633,35,141
1634,5,180
1635,1,182
1636,41,246
1637,46,158
1638,15,406
1639,47,198
1640,17,284
1641,21,458
1642,11,20
1643,30,418
1644,10,252
1645,48,358
1646,32,326
1647,3,384
1648,24,264
1649,26,492
1650,19,496
1651,42,370
1652,28,342
1653,24,378
1654,25,222
1655,40,331
1656,28,179
1657,20,325
1658,21,289
1659,41,208
1660,39,413
1661,3,430
1662,8,102
1663,3,332
1664,43,442
1665,29,381
1666,42,171
1667,16,269
1668,33,219
1669,23,173
1670,14,86
1671,36,151
1672,23,260
1673,38,61
1674,1,358
1675,36,410
1676,28,418
1677,11,182
1678,20,341
1679,37,93
1680,12,212
1681,30,179
1682,12,491
1683,18,105
1684,21,78
1685,2,316
1686,31,126
1687,18,46
1688,46,342
1689,33,107
1690,2,127
1691,40,353
1692,12,233
1693,24,105
1694,20,397
1695,3,275
1696,3,391
1697,9,5
1698,39,74
1699,25,481
1700,14,68
1701,8,226
1702,37,494
1703,28,80
1704,3,139
1705,41,173
1706,3,416
1707,11,414
1708,41,223
1709,38,313
1710,14,277
1711,32,287
1712,31,306
1713,1,107
1714,8,225
1715,8,346
1716,36,477
1717,19,61
1718,27,497
1719,28,400
1720,44,183
1721,6,292
1722,48,105
1723,19,425
1724,19,100
1725,22,254
1726,35,165
1727,46,164
1728,35,413
1729,28,390
1730,7,495
1731,29,46
1732,37,129
1733,3,440
1734,30,429
1735,10,166
1736,37,106
1737,46,96
1738,18,210
1739,38,480
1740,28,445
1741,44,448
1742,17,168
1743,31,146
1744,1,180
1745,15,147
1746,4,173
1747,46,344
1748,4,192
1749,43,114
1750,38,321
1751,27,354
1752,43,382
1753,15,178
1754,25,106
1755,10,495
1756,23,322
1757,36,179
1758,35,251
1759,17,352
1760,27,194
1761,11,410
1762,16,349
1763,1,17
1764,28,297
1765,48,252
1766,3,259
1767,44,446
1768,38,411
1769,11,386
1770,18,406
1771,28,177
1772,22,57
1773,38,492
1774,47,115
1775,34,117
1776,32,348
1777,29,112
1778,34,319
1779,41,95
1780,34,333
1781,26,13
1782,42,373
1783,44,167
1784,25,335
1785,35,109
1787,31,8
1788,48,431
1789,26,207
1790,17,132
1791,4,78
1792,10,272
1793,41,69
1794,9,81
1795,9,192
1796,5,455
1797,38,146
1798,38,399
1799,40,304
1800,21,50
1801,24,424
1802,42,285
1803,38,469
1804,29,472
1805,16,87
1806,12,410
1807,49,311
1808,42,311
1809,43,180
1810,12,401
1811,17,344
1812,2,32
1813,30,22
1815,36,411
1816,4,334
1817,23,117
1818,5,365
1819,39,434
1820,6,498
1821,6,470
1822,29,252
1823,15,273
1824,2,29
1825,16,468
1826,25,12
1827,24,346
1828,29,446
1829,42,194
1830,15,80
1831,43,322
1832,37,138
1833,4,134
1834,41,174
1835,10,209
1836,13,445
1837,1,156
1838,43,374
1840,25,372
1842,39,384
1843,47,450
1844,42,29
1845,43,331
1846,1,261
1847,42,362
1848,8,245
1849,14,217
1850,10,107
1851,19,287
1852,33,108
1854,8,121
1855,12,296
1856,25,380
1857,21,235
1858,39,175
1859,3,339
1860,32,340
1861,43,160
1862,10,58
1863,13,253
1864,31,331
1865,22,31
1866,41,477
1867,44,239
1868,17,382
1869,42,126
1870,30,369
1871,31,172
1872,44,173
1873,16,165
1874,20,310
1875,2,307
1876,37,314
1877,25,169
1878,9,84
1879,41,203
1880,43,253
1881,27,159
1882,10,340
1883,16,388
1884,45,334
1885,30,398
1886,12,242
1887,19,292
1888,43,18
1889,49,19
1890,23,397
1891,28,314
1892,49,442
1893,30,271
1894,27,182
1895,18,343
1896,9,418
1897,22,43
1898,39,255
1899,10,404
1900,38,133
1901,28,372
1902,1,493
1903,41,287
1904,43,417
1905,44,412
1906,37,244
1907,14,2
1908,14,335
1909,25,493
1910,27,221
1911,49,257
1912,36,235
1913,14,124
1914,48,52
1915,41,277
1916,20,347
1917,22,180
1918,31,405
1919,27,308
1920,5,359
1921,46,357
1922,40,31
1923,2,65
1925,40,378
1926,48,199
1927,22,438
1928,43,16
1929,34,322
1930,14,30
1932,5,271
1933,26,368
1934,44,114
1935,12,436
1936,13,75
1937,10,115
1938,34,135
1939,20,76
1940,38,379
1941,14,87
1942,5,236
1943,27,86
1944,17,295
1945,12,317
1946,30,369
1947,37,15
1948,23,239
1949,31,450
1950,17,169
1951,7,488
1952,2,305
1953,5,419
1955,46,117
1956,20,405
1957,3,72
1958,11,290
1959,31,296
1960,7,42
1961,13,236
1962,13,466
1963,5,168
1964,6,26
1965,40,432
1966,37,384
1967,48,188
1968,26,491
1970,30,348
1971,47,461
1972,17,230
1973,6,448
1974,31,155
1975,6,256
1976,8,63
1977,11,140
1978,30,45
1979,11,257
1980,24,476
1981,28,402
1982,40,6
1983,28,477
1984,24,66
1985,22,166
1986,34,422
1987,43,27
1988,7,111
1989,17,11
1990,21,61
1991,7,429
1992,12,21
1993,14,55
1994,31,314
1995,31,441
1996,33,223
1997,28,143
1998,24,212
1999,8,460
2000,42,193
2001,31,218
2002,17,370
2003,16,195
2004,23,273
2005,39,410
2006,46,166
2007,6,420
2008,19,128
2009,7,244
2010,3,200
2011,43,392
2012,22,122
2013,18,72
2014,36,51
2015,34,245
2016,37,25
2017,15,453
2018,18,468
2019,40,440
2020,18,237
2021,6,176
2022,11,276
2023,8,153
2024,40,207
2025,18,281
2026,20,24
2027,2,207
2028,10,498
2029,28,404
2030,10,415
2031,23,328
2032,4,69
2033,14,57
2034,39,25
2035,14,2
2036,45,447
2037,7,391
2038,6,496
2039,27,290
2040,23,6
2041,29,175
2042,18,215
2043,24,326
2044,11,97
2045,11,11
2046,32,433
2047,33,270
2048,29,427
2049,17,91
2050,2,150
2051,8,488
2052,45,476
2053,34,487
2054,43,481
2055,14,46
2056,28,412
2057,46,10
2058,9,182
2059,22,213
2060,49,406
2061,9,255
2062,23,369
2063,33,279
2064,9,139
2065,38,444
2066,27,388
2067,4,146
2068,24,1
2069,12,160
2070,18,307
2071,47,136
2072,14,57
2073,21,459
2074,35,163
2075,6,341
2077,38,343
2078,26,231
2079,14,159
2080,8,62
2081,11,231
2082,49,497
2083,36,54
2084,8,226
2085,31,214
2086,28,397
2087,28,237
2088,28,94
2089,32,388
2090,9,107
2091,4,234
2092,46,132
2093,1,496
2094,18,279
2095,16,227
2096,40,71
2097,40,143
2098,8,115
2099,8,242
2100,19,185
2101,11,484
2102,2,258
2103,42,209
2104,25,273
2105,42,104
2106,19,249
2107,4,205
2108,16,465
2109,14,331
2110,17,497
2111,46,146
2112,28,245
2113,28,322
2114,42,311
2115,35,3
2116,22,50
2117,27,484
2118,12,164
2119,30,145
2120,10,258
2121,39,291
2122,36,474
2123,49,295
2124,23,426
2125,9,490
2126,40,383
2127,23,198
2128,40,277
2129,14,221
2130,32,203
2131,42,453
2132,1,481
2133,35,239
2134,26,368
2135,36,131
2136,44,493
2137,13,358
2138,28,237
2139,20,233
2140,48,271
2141,1,178
2142,38,442
2143,3,146
2144,42,496
2145,25,367
2146,46,469
2147,48,95
2148,15,170
2149,12,27
2150,14,321
2151,4,372
2152,16,365
2153,20,336
2154,11,487
2155,14,38
2156,32,475
2157,39,226
2158,13,6
2159,29,59
2160,38,35
2161,47,151
2162,16,294
2163,12,321
2164,2,242
2165,45,167
2166,33,394
2167,11,347
2168,38,74
2169,7,144
2170,28,385
2171,37,52
2172,16,423
2173,7,52
2174,4,169
2175,11,308
2176,35,207
2177,41,78
2178,29,1
2179,41,248
2180,13,116
2181,14,454
2182,32,189
2183,28,222
2185,25,478
2186,8,167
2187,35,116
2188,23,100
2189,47,143
2190,20,379
2192,45,18
2193,10,24
2194,24,353
2195,46,329
2196,30,439
