236,539,116
237,27,387
238,216,88
239,746,22
240,873,299
241,769,238
242,518,310
243,663,95
244,941,3
245,202,476
246,422,166
247,655,202
248,133,22
249,115,29
250,452,415
251,745,125
252,447,222
253,480,359
254,470,15
255,344,130
256,384,264
257,43,496
258,289,237
259,213,423
260,818,385
261,754,234
262,681,442
263,665,390
264,550,470
265,585,370
266,738,284
267,434,311
268,71,326
269,695,223
270,280,341
271,145,79
272,242,105
273,981,414
274,304,75
275,533,172
276,385,465
277,131,284
278,959,162
279,621,127
280,267,347
281,579,42
282,271,420
283,874,221
284,192,424
285,210,146
286,543,243
287,916,373
288,210,370
289,367,128
290,478,336
291,902,101
292,319,268
293,112,208
294,466,149
295,384,326
296,469,238
297,720,489
298,689,171
299,661,166
300,862,252
301,672,156
302,812,480
303,218,412
304,325,176
305,41,470
306,920,211
307,108,477
308,933,329
309,638,23
310,825,360
311,44,265
312,403,487
313,468,426
314,566,420
315,111,455
316,65,245
317,28,432
318,405,357
319,965,273
320,799,65
321,197,172
322,789,19
323,363,413
324,114,488
325,664,440
326,517,210
327,506,374
328,688,62
329,8,270
330,367,401
331,957,159
332,530,449
333,999,236
334,356,242
335,974,453
336,954,139
337,628,433
338,308,486
339,745,111
340,823,33
341,679,27
342,420,61
343,747,481
344,190,271
345,335,318
346,811,157
347,289,68
348,336,458
349,580,394
350,952,110
351,77,392
352,390,189
353,362,222
354,825,92
355,786,214
356,200,279
357,626,264
358,53,399
359,200,136
360,417,175
361,715,480
362,642,129
363,793,54
364,88,338
365,612,122
366,94,402
367,112,440
368,282,144
369,570,154
370,886,51
371,154,456
372,944,254
373,643,400
374,602,334
375,790,485
376,217,489
377,689,442
378,139,252
379,555,13
380,310,246
381,922,370
382,872,196
383,247,427
384,159,399
385,671,11
386,609,243
387,416,419
388,100,265
389,809,87
390,956,387
391,935,305
392,461,116
393,215,164
394,26,477
395,66,483
396,654,169
397,907,234
398,10,41
399,586,442
400,852,444
401,762,61
402,461,73
403,693,89
404,643,385
405,126,326
406,154,309
407,636,122
408,739,274
409,706,376
410,74,58
411,384,321
412,291,482
413,791,167
414,361,340
415,53,345
416,395,40
417,126,243
418,924,55
419,357,142
420,797,383
421,647,476
422,139,282
423,763,436
424,927,128
425,868,391
426,876,438
427,255,349
428,325,253
429,709,204
430,506,206
431,858,321
432,371,370
433,663,386
434,957,164
435,511,207
436,27,166
437,842,389
438,426,242
439,120,396
440,586,290
441,168,369
442,379,197
443,34,482
444,422,110
445,639,257
446,921,178
447,598,266
448,179,442
449,390,111
450,100,249
451,464,493
452,86,168
453,173,494
454,587,305
455,872,290
456,387,94
457,538,54
458,717,257
459,613,365
460,672,380
461,112,346
462,790,435
463,422,263
464,715,274
465,49,371
466,256,24
467,519,97
468,412,76
469,389,247
470,490,174
471,120,413
472,605,349
473,298,493
474,452,21
475,880,92
476,796,93
477,908,366
478,355,286
479,549,42
480,711,290
481,118,405
482,689,345
483,307,207
484,241,23
485,945,194
486,623,293
487,707,78
488,187,486
489,487,431
490,156,316
491,123,156
492,178,481
493,79,406
494,783,82
495,740,156
496,9,389
497,81,37
498,380,56
499,327,477
500,217,54
501,828,188
502,642,70
503,448,71
504,693,109
505,554,247
506,85,392
507,447,163
508,403,242
509,50,179
510,684,246
511,310,444
512,135,471
513,353,243
514,62,166
515,878,255
516,863,278
517,638,440
518,510,161
519,820,465
520,521,211
521,195,212
522,16,354
523,695,356
524,132,54
525,568,306
526,454,242
527,616,40
528,887,70
529,450,332
530,264,175
531,83,296
532,40,56
533,838,346
534,993,166
535,602,52
536,236,443
537,615,385
538,655,87
539,886,320
540,624,372
541,425,425
542,847,414
543,1,369
544,566,121
545,640,406
546,157,152
547,174,440
548,65,79
549,76,409
550,221,89
551,273,416
552,83,220
553,160,133
554,926,253
555,502,342
556,259,125
557,479,316
558,523,355
559,294,192
560,77,189
561,90,282
562,931,492
563,359,307
564,929,39
565,67,226
566,52,351
567,375,212
568,93,281
569,165,317
570,569,199
571,897,206
572,695,172
573,942,233
574,633,451
575,49,210
576,891,5
577,311,12
578,564,56
579,618,493
580,991,485
581,240,296
582,488,27
583,863,42
584,465,279
585,410,172
586,238,265
587,779,438
588,874,29
589,132,478
590,987,423
591,868,324
592,734,346
593,931,270
594,364,150
595,803,8
596,686,233
597,341,14
598,295,209
599,995,141
600,84,488
601,797,428
602,63,313
603,12,234
604,256,355
605,198,8
606,83,79
607,873,295
608,158,96
609,22,417
610,790,305
611,475,415
612,284,235
613,459,8
614,133,88
615,29,156
616,883,131
617,550,30
618,637,351
619,200,55
620,567,140
621,862,374
622,102,90
623,822,132
624,174,420
625,386,284
626,523,433
627,213,407
628,273,261
629,966,250
630,740,198
631,167,196
632,713,402
633,999,454
634,945,388
635,55,360
636,702,307
637,483,63
638,807,352
639,667,48
640,848,58
641,249,450
642,219,312
643,771,161
644,902,497
645,109,453
646,993,341
647,676,252
648,228,260
649,764,376
650,844,413
651,517,166
652,823,210
653,552,130
654,544,12
655,10,343
656,870,386
657,527,252
658,794,468
659,461,332
660,974,396
661,829,368
662,227,285
663,744,360
664,626,379
665,719,253
666,616,289
667,447,127
668,588,224
669,820,228
670,693,53
671,43,401
672,115,57
673,959,30
674,578,187
675,891,165
676,15,287
677,925,297
678,47,303
679,850,106
680,434,158
681,283,457
682,842,242
683,918,159
684,705,210
685,870,269
686,801,205
687,199,363
688,547,247
689,868,93
690,753,444
691,875,88
692,246,277
693,900,182
694,482,394
695,791,265
696,655,355
697,37,445
698,283,297
699,182,377
700,198,311
701,966,411
702,640,82
703,944,316
704,312,338
705,987,94
706,317,184
707,244,351
708,702,233
709,937,435
710,380,100
711,325,480
712,868,260
713,904,403
714,207,364
715,261,472
716,62,397
717,147,246
718,684,62
719,362,442
720,832,252
721,533,15
722,469,339
723,351,175
724,840,238
725,632,376
726,566,49
727,182,476
728,277,283
729,915,369
730,655,409
731,793,99
732,615,127
733,609,380
734,518,335
735,327,261
736,841,376
737,894,206
738,57,332
739,530,413
740,174,43
741,679,40
742,407,475
743,324,468
744,577,27
745,344,336
746,281,140
747,263,179
748,207,214
749,536,493
750,226,242
751,882,232
752,178,291
753,323,353
754,687,330
755,672,232
756,466,316
757,377,362
758,969,70
759,240,222
760,664,412
761,295,159
762,760,73
763,730,139
764,285,417
765,499,183
766,828,76
767,970,211
768,38,216
769,918,57
770,557,371
771,545,15
772,228,472
773,786,51
774,548,136
775,816,295
776,742,175
777,111,383
778,10,343
779,677,399
780,935,375
781,172,182
782,448,58
783,42,78
784,494,82
785,843,250
786,268,298
787,134,76
788,299,202
789,714,301
790,726,330
791,830,354
792,722,383
793,840,180
794,758,354
795,45,199
796,488,177
797,736,490
798,963,396
799,25,13
800,814,191
801,656,192
802,676,424
803,343,178
804,638,268
805,753,487
806,744,317
807,852,1
808,563,322
809,645,264
810,489,313
811,383,491
812,512,229
813,800,440
814,311,391
815,190,32
816,566,213
817,818,121
818,219,187
819,549,280
820,92,145
821,608,61
822,200,232
823,646,432
824,647,148
825,541,379
826,753,132
827,502,279
828,389,474
829,165,437
830,919,360
831,28,413
832,619,101
833,210,354
834,24,91
835,769,339
836,935,246
837,131,223
838,546,215
839,71,51
840,84,19
841,456,20
842,554,409
843,921,139
844,42,260
845,896,271
846,700,278
847,848,316
848,530,497
849,965,327
850,922,139
851,775,385
852,833,149
853,794,160
854,330,187
855,364,478
856,766,310
857,789,473
858,53,162
859,440,398
860,630,195
861,613,260
862,291,168
863,188,189
864,339,308
865,267,31
866,665,482
867,780,422
868,188,425
869,166,60
870,510,288
871,639,418
872,343,383
873,182,330
874,219,280
875,591,496
876,938,467
877,504,323
878,458,125
879,224,408
880,66,180
881,853,195
882,64,342
883,502,355
884,124,357
885,527,65
886,981,136
887,752,231
888,363,67
889,414,302
890,297,98
891,505,493
892,424,427
893,118,332
894,143,461
895,860,305
896,178,141
897,8,460
898,576,80
899,770,285
900,364,150
901,486,470
902,466,340
903,734,213
904,131,39
905,39,292
906,760,28
907,242,140
908,610,65
909,21,18
910,38,349
911,364,472
912,659,87
913,483,100
914,808,414
915,814,32
916,384,170
917,954,18
918,374,159
919,927,344
920,796,156
921,215,361
922,456,119
923,8,120
924,35,456
925,933,62
926,819,32
927,831,8
928,367,185
929,654,75
930,849,253
931,278,443
932,301,34
933,441,141
934,310,476
935,221,126
936,448,349
937,677,22
938,914,348
939,329,493
940,882,499
941,430,453
942,614,323
943,796,168
944,330,348
945,28,109
946,847,128
947,689,246
948,147,272
949,306,273
950,681,459
951,851,92
952,170,259
953,933,279
954,252,330
955,286,499
956,868,170
957,653,302
958,324,339
959,981,407
960,953,438
961,183,491
962,401,130
963,426,11
964,805,444
965,242,13
966,395,58
967,74,373
968,360,364
969,549,283
970,143,385
971,563,413
972,425,66
973,552,34
974,28,28
975,955,298
976,103,160
977,524,219
978,564,198
979,15,59
980,631,249
981,612,175
982,843,200
983,706,386
984,8,422
985,735,211
986,374,485
987,495,461
988,343,129
989,505,409
990,228,63
991,693,207
992,495,323
993,728,324
994,596,3
995,229,8
996,506,260
997,362,66
998,894,476
999,324,347
1000,214,355
1001,102,275
1002,244,479
1003,371,270
1004,977,110
1005,816,151
1006,994,275
1007,159,235
1008,884,193
1009,47,135
1010,245,310
1011,365,470
1012,336,283
1013,675,191
1014,411,284
1015,217,179
1016,584,26
1017,137,33
1018,369,132
1019,962,31
1020,367,37
1021,885,317
1022,794,306
1023,393,453
1024,291,443
1025,369,253
1026,862,44
1027,812,271
1028,895,480
1029,999,454
1030,171,113
1031,937,123
1032,579,454
1033,239,369
1034,463,379
1035,496,307
1036,718,417
1037,966,459
1038,407,396
1039,417,478
1040,285,402
1041,619,385
1042,299,15
1043,294,262
1044,496,213
1045,590,338
1046,396,232
1047,6,322
1048,222,88
1049,189,439
1050,459,476
1051,296,61
1052,431,255
1053,269,177
1054,177,136
1055,247,462
1056,817,398
1057,802,379
1058,756,154
1059,239,371
1060,222,426
1061,51,481
1062,534,314
1063,581,85
1064,110,298
1065,78,96
1066,239,144
1067,780,426
1068,70,133
1069,859,84
1070,652,316
1071,303,455
1072,478,30
1073,846,300
1074,7,409
1075,949,431
1076,902,312
1077,508,482
1078,57,449
1079,940,149
1080,615,393
1081,416,243
1082,145,450
1083,643,218
1084,352,236
1085,185,146
1086,26,491
1087,434,264
1088,713,180
1089,265,66
1090,6,214
1091,322,64
1092,379,100
1093,507,82
1094,118,147
1095,283,61
1096,856,1
1097,819,135
1098,777,164
1099,55,186
1100,235,18
1101,631,241
1102,420,114
1103,652,15
1104,791,417
1105,577,192
1106,501,301
1107,105,236
1108,817,382
1109,456,464
1110,615,11
1111,973,68
1112,752,253
1113,167,109
1114,62,379
1115,976,251
1116,594,190
1117,668,10
1118,56,4
1119,216,414
1120,213,16
1121,14,299
1122,713,340
1123,547,321
1124,387,394
1125,510,319
1126,402,443
1127,99,232
1128,221,165
1129,196,249
1130,816,70
1131,26,356
1132,458,197
1133,652,448
1134,38,435
1135,354,59
1136,969,279
1137,255,99
1138,819,486
1139,763,318
1140,564,116
1141,941,195
1142,308,356
1143,3,433
1144,918,122
1145,550,298
1146,28,386
1147,329,307
1148,800,23
1149,100,237
1150,736,304
1151,199,201
1152,45,44
1153,74,319
1154,93,97
1155,577,269
1156,167,170
1157,703,431
1158,159,261
1159,977,129
1160,296,416
1161,271,405
1162,972,393
1163,722,339
1164,528,27
1165,212,97
1166,968,169
1167,670,413
1168,30,456
1169,859,343
1170,112,402
1171,286,351
1172,348,252
1173,332,446
1174,459,326
1175,326,384
1176,268,105
1177,845,120
1178,404,318
1179,717,343
1180,317,170
1181,552,222
1182,837,492
1183,752,198
1184,311,76
1185,272,442
1186,223,234
1187,183,83
1188,586,35
1189,654,29
1190,26,367
1191,259,476
1192,246,484
1193,823,345
1194,815,418
1195,830,91
1196,337,432
1197,476,182
1198,879,433
1199,771,408
1200,812,204
1201,435,401
1202,343,344
1203,961,331
1204,148,197
1205,980,77
1206,965,193
1207,54,263
1208,697,127
1209,552,331
1210,426,333
1211,179,373
1212,707,260
1213,555,236
1214,748,358
1215,269,281
1216,156,463
1217,591,473
1218,602,490
1219,949,488
1220,906,249
1221,860,233
1222,76,311
1223,830,19
1224,523,472
1225,728,310
1226,278,316
1227,975,243
1228,366,467
1229,480,414
1230,355,32
1231,512,206
1232,288,335
1233,872,335
1234,133,38
1235,670,396
1236,308,445
1237,137,119
1238,356,313
1239,164,97
1240,991,398
1241,851,244
1242,923,144
1243,732,436
1244,96,452
1245,439,40
1246,829,481
1247,358,250
1248,806,235
1249,121,165
1250,582,98
1251,184,428
1252,376,465
1253,10,13
1254,108,92
1255,376,414
1256,723,399
1257,677,60
1258,410,181
1259,256,287
1260,185,429
1261,686,192
1262,807,117
1263,877,121
1264,588,102
1265,852,77
1266,152,35
1267,525,440
1268,36,298
1269,341,75
1270,186,300
1271,992,93
1272,69,183
1273,310,121
1274,615,277
1275,495,368
1276,158,32
1277,861,463
1278,77,464
1279,48,488
1280,625,396
1281,704,279
1282,739,436
1283,882,191
1284,345,142
1285,361,203
1286,524,445
1287,896,374
1288,366,94
1289,429,101
1290,742,45
1291,901,160
1292,469,499
1293,869,268
1294,476,111
1295,43,229
1296,83,345
1297,217,45
1298,125,361
1299,648,93
1300,1,468
1301,334,301
1302,567,403
1303,876,36
1304,373,294
1305,120,261
1306,141,141
1307,310,69
1308,252,307
1309,410,382
1310,888,392
1311,57,85
1312,671,486
1313,991,220
1314,409,422
1315,907,179
1316,568,68
1317,317,205
1318,907,352
1319,659,291
1320,589,409
1321,928,309
1322,742,134
1323,284,150
1324,436,188
1325,123,478
1326,493,344
1327,315,257
1328,929,462
1329,707,375
1330,486,481
1331,931,381
1332,639,80
1333,833,470
1334,31,263
1335,442,315
1336,628,421
1337,330,498
1338,505,174
1339,221,74
1340,244,15
1341,312,219
1342,247,489
1343,892,291
1344,337,486
1345,916,448
1346,150,467
1347,81,285
1348,121,154
1349,846,395
1350,183,324
1351,642,496
1352,657,226
1353,690,402
1354,637,269
1355,699,14
1356,380,347
1357,643,175
1358,47,332
1359,913,175
1360,548,173
1361,164,426
1362,385,316
1363,529,3
1364,692,383
1365,892,479
1366,698,220
1367,516,287
1368,964,468
1369,400,312
1370,679,406
1371,422,219
1372,280,288
1373,406,400
1374,901,279
1375,824,422
1376,321,281
1377,698,42
1378,813,74
1379,403,115
1380,863,175
1381,356,466
1382,532,289
1383,98,360
1384,285,131
1385,705,477
1386,858,128
1387,995,230
1388,248,135
1389,906,37
1390,39,42
1391,624,353
1392,141,91
1393,499,181
1394,465,107
1395,618,29
1396,955,379
1397,422,409
1398,939,245
1399,960,134
1400,879,125
1401,173,291
1402,530,370
1403,88,340
1404,945,233
1405,956,61
1406,751,449
1407,501,402
1408,651,483
1409,439,37
1410,609,110
1411,37,353
1412,371,303
1413,627,326
1414,914,368
1415,293,82
1416,632,163
1417,551,311
1418,329,355
1419,752,324
1420,776,70
1421,176,217
1422,692,449
1423,314,357
1424,163,367
1425,5,423
1426,509,393
1427,508,185
1428,646,240
1429,749,199
1430,759,174
1431,69,402
1432,443,290
1433,451,230
1434,7,225
1435,164,316
1436,729,468
1437,694,16
1438,41,255
1439,283,110
1440,288,498
1441,273,347
1442,967,321
1443,315,157
1444,855,224
1445,615,491
1446,841,223
1447,657,229
1448,723,308
1449,324,247
1450,526,58
1451,379,216
1452,817,361
1453,610,460
1454,380,481
1455,27,137
1456,359,89
1457,690,136
1458,226,367
1459,807,498
1460,802,70
1461,523,216
1462,83,464
1463,195,471
1464,240,447
1465,105,298
1466,425,247
1467,400,427
1468,790,107
1469,656,336
1470,123,466
1471,772,451
1472,452,132
1473,757,297
1474,615,123
1475,837,252
1476,292,476
1477,88,333
1478,106,465
1479,887,3
1480,433,272
1481,192,164
1482,235,115
1483,725,104
1484,540,347
1485,340,247
1486,29,446
1487,962,397
1488,340,116
1489,59,381
1490,668,276
1491,819,223
1492,258,336
1493,119,423
1494,834,18
1495,116,387
1496,13,354
1497,544,130
1498,360,344
1499,952,209
1500,674,489
1501,628,120
1502,730,142
1503,556,61
1504,922,439
1505,793,345
1506,77,66
1507,794,172
1508,623,60
1509,130,403
1510,928,222
1511,315,273
1512,585,481
1513,107,168
1514,358,5
1515,187,13
1516,544,348
1517,588,86
1518,806,410
1519,749,467
1520,900,494
1521,491,246
1522,61,356
1523,796,225
1524,659,177
1525,806,452
1526,258,304
1527,686,101
1528,520,14
1529,971,37
1530,628,80
1531,441,101
1532,823,252
1533,317,175
1534,483,448
1535,644,169
1536,709,483
1537,104,329
1538,646,141
1539,414,417
1540,356,337
1541,679,445
1542,148,421
1543,239,297
1544,914,432
1545,401,298
1546,374,103
1547,172,404
1548,537,172
1549,524,276
1550,458,37
1551,888,125
1552,385,242
1553,699,98
1554,467,320
1555,19,256
1556,254,354
1557,270,473
1558,959,461
1559,883,290
1560,423,464
1561,763,160
1562,522,174
1563,253,318
1564,267,121
1565,21,32
1566,247,199
1567,965,483
1568,237,140
1569,265,136
1570,360,300
1571,488,15
1572,11,79
1573,667,215
1574,708,225
1575,482,447
1576,148,191
1577,704,163
1578,445,484
1579,195,465
1580,818,60
1581,168,429
1582,530,447
1583,483,27
1584,725,283
1585,303,359
1586,298,328
1587,970,236
1588,27,468
1589,572,52
1590,225,51
1591,262,447
1592,14,270
1593,130,232
1594,369,428
1595,600,435
1596,46,112
1597,383,265
1598,11,478
1599,893,309
1600,808,195
1601,18,479
1602,89,217
1603,561,498
1604,575,106
1605,36,114
1606,734,408
1607,644,3
1608,520,185
1609,648,385
1610,758,330
1611,51,443
1612,886,361
1613,483,57
1614,911,175
1615,554,424
1616,664,219
1617,493,319
1618,946,50
1619,687,196
1620,886,105
1621,543,389
1622,960,463
1623,296,273
1624,72,479
1625,947,151
1626,980,231
1627,546,63
1628,244,185
1629,409,176
1630,235,429
1631,50,172
1632,482,70
1633,77,423
1634,649,432
1635,417,51
1636,606,45
1637,973,59
1638,409,232
1639,491,132
1640,785,408
1641,285,157
1642,643,407
1643,971,236
1644,360,42
1645,945,499
1646,408,268
1647,168,23
1648,441,106
1649,287,36
1650,924,317
1651,312,373
1652,877,278
1653,28,270
1654,151,319
1655,816,282
1656,479,394
1657,434,208
1658,561,374
1659,974,218
1660,60,162
1661,542,54
1662,444,28
1663,119,368
1664,98,353
1665,592,338
1666,467,261
1667,947,360
1668,74,91
1669,882,3
1670,502,185
1671,776,251
1672,139,188
1673,482,113
1674,848,271
1675,37,117
1676,712,394
1677,883,230
1678,732,395
1679,543,277
1680,470,395
1681,148,233
1682,703,475
1683,440,352
1684,553,354
1685,707,159
1686,831,388
1687,634,324
1688,803,458
1689,458,130
1690,207,401
1691,969,356
1692,803,38
1693,92,222
1694,781,323
1695,740,265
1696,377,409
1697,892,62
1698,33,73
1699,574,431
1700,109,353
1701,843,492
1702,141,420
1703,187,119
1704,563,56
1705,447,84
1706,66,186
1707,356,190
1708,491,350
1709,932,84
1710,179,24
1711,559,287
1712,752,256
1713,377,87
1714,873,162
1715,479,68
1716,741,394
1717,558,268
1718,416,68
1719,530,123
1720,740,212
1721,529,238
1722,21,468
1723,561,136
1724,870,94
1725,633,233
1726,312,274
1727,202,126
1728,886,420
1729,252,1
1730,637,35
1731,158,373
1732,362,71
1733,280,347
1734,39,357
1735,961,329
1736,393,468
1737,48,216
1738,65,421
1739,876,132
1740,991,171
1741,148,136
1742,744,463
1743,69,104
1744,542,276
1745,315,149
1746,225,101
1747,415,256
1748,472,85
1749,368,433
1750,444,289
1751,336,31
1752,98,348
1753,758,71
1754,596,67
1755,663,55
1756,978,414
1757,524,131
1758,913,206
1759,207,244
1760,633,291
1761,692,419
1762,976,142
1763,764,10
1764,964,481
1765,475,38
1766,599,190
1767,604,157
1768,226,466
1769,375,51
1770,183,36
1771,224,397
1772,33,469
1773,911,73
1774,441,153
1775,505,132
1776,840,342
1777,475,269
1778,761,313
1779,120,61
1780,951,254
1781,209,177
1782,94,465
1783,155,453
1784,244,488
1785,194,393
1786,431,479
1787,709,255
1788,322,285
1789,715,273
1790,691,254
1791,162,61
1792,747,319
1793,713,95
1794,578,278
1795,917,109
1796,257,63
1797,189,88
1798,889,414
1799,768,375
1800,987,271
1801,733,158
1802,753,308
1803,802,171
1804,469,86
1805,117,493
1806,165,77
1807,628,230
1808,843,348
1809,617,78
1810,159,104
1811,915,17
1812,445,33
1813,424,314
1814,822,453
1815,807,195
1816,355,420
1817,753,184
1818,994,465
1819,274,203
1820,308,243
1821,371,121
1822,532,111
1823,638,404
1824,835,33
1825,504,448
1826,137,324
1827,85,290
1828,876,455
1829,7,217
1830,436,51
1831,834,51
1832,396,27
1833,815,353
1834,604,108
1835,650,406
1836,13,42
1837,466,276
1838,213,442
1839,240,392
1840,999,27
1841,236,151
1842,943,16
1843,888,200
1844,242,451
1845,901,151
1846,100,490
1847,744,60
1848,158,214
1849,607,62
1850,979,24
1851,400,81
1852,45,127
1853,638,349
1854,192,3
1855,4,379
1856,181,386
1857,141,428
1858,647,370
1859,276,354
1860,660,149
1861,428,155
1862,609,40
1863,996,476
1864,694,384
1865,615,259
1866,780,302
1867,910,419
1868,860,351
1869,165,33
1870,927,6
1871,632,345
1872,189,191
1873,705,252
1874,781,314
1875,169,410
1876,768,208
1877,462,120
1878,904,372
1879,710,91
1880,857,227
1881,320,189
1882,424,476
1883,789,467
1884,553,229
1885,467,170
1886,788,290
1887,444,447
1888,313,294
1889,415,486
1890,801,383
1891,739,92
1892,540,159
1893,483,420
1894,709,335
1895,581,124
1896,835,124
1897,393,166
1898,375,368
1899,177,301
1900,420,485
1901,172,164
1902,280,258
1903,213,131
1904,709,132
1905,958,208
1906,637,322
1907,147,269
1908,139,61
1909,248,325
1910,908,198
1911,570,43
1912,840,490
1913,935,217
1914,43,42
1915,275,452
1916,689,472
1917,482,124
1918,107,449
1919,630,477
1920,495,179
1921,903,106
1922,299,271
1923,36,18
1924,227,8
1925,31,140
1926,247,196
1927,362,422
1928,868,82
1929,465,277
1930,202,185
1931,506,14
1932,160,40
1933,599,108
1934,561,47
1935,666,450
1936,697,206
1937,662,63
1938,805,116
1939,84,376
1940,71,455
1941,844,203
1942,867,44
1943,223,24
1944,542,482
1945,604,389
1946,509,113
1947,3,288
1948,758,103
1949,116,103
1950,686,134
1951,961,52
1952,715,313
1953,474,394
1954,428,70
1955,181,492
1956,877,253
1957,539,414
1958,93,55
1959,492,99
1960,358,252
1961,394,389
1962,700,24
1963,984,220
1964,239,437
1965,943,368
1966,188,266
1967,966,246
1968,858,323
1969,188,350
1970,286,311
1971,740,36
1972,859,204
1973,689,30
1974,293,174
1975,800,447
1976,483,351
1977,975,399
1978,259,368
1979,508,459
1980,939,220
1981,88,427
1982,941,448
1983,632,266
1984,906,3
1985,113,48
1986,589,254
1987,196,393
1988,242,83
1989,677,8
1990,639,192
1991,10,351
1992,622,5
1993,993,219
1994,179,33
1995,113,295
1996,712,259
1997,538,124
1998,479,405
1999,1,242
2000,369,13
2001,290,33
2002,829,241
2003,804,182
2004,786,409
2005,771,421
2006,93,401
2007,598,47
2008,498,138
2009,338,33
2010,800,493
2011,164,86
2012,491,169
2013,154,259
2014,432,495
2015,226,225
2016,552,294
2017,5,143
2018,157,421
2019,90,170
2020,35,239
2021,79,407
2022,935,143
2023,609,4
2024,567,265
2025,420,310
2026,801,254
2027,748,259
2028,396,111
2029,167,386
2030,37,386
2031,273,101
2032,966,189
2033,644,156
2034,230,174
2035,39,322
2036,143,90
2037,172,280
2038,350,243
2039,395,306
2040,245,18
2041,278,476
2042,687,412
2043,566,409
2044,595,417
2045,795,184
2046,693,298
2047,368,66
2048,722,395
2049,935,202
2050,313,422
2051,156,494
2052,106,56
2053,446,422
2054,794,427
2055,144,360
2056,950,493
2057,426,48
2058,945,344
2059,485,88
2060,561,107
2061,141,60
2062,164,207
2063,179,327
2064,181,164
2065,504,375
2066,756,311
2067,273,387
2068,370,454
2069,873,374
2070,678,448
2071,237,319
2072,600,401
2073,149,4
2074,914,7
2075,650,142
2076,498,32
2077,390,38
2078,681,496
2079,634,28
2080,777,105
2081,117,134
2082,267,332
2083,978,6
2084,843,132
2085,383,210
2086,201,61
2087,22,435
2088,750,332
2089,383,53
2090,122,155
2091,343,323
2092,481,299
2093,209,416
2094,875,430
2095,758,393
2096,92,154
2097,853,389
2098,29,458
2099,879,174
2100,330,220
2101,714,492
2102,601,30
2103,418,189
2104,767,399
2105,514,454
2106,861,370
2107,500,440
2108,525,320
2109,816,80
2110,806,34
2111,552,440
2112,664,31
2113,199,49
2114,452,192
2115,586,132
2116,67,39
2117,287,423
2118,535,489
2119,317,365
2120,755,236
2121,149,190
2122,271,280
2123,24,360
2124,120,170
2125,804,151
2126,745,397
2127,37,157
2128,654,325
2129,488,122
2130,448,392
2131,600,474
2132,324,285
2133,29,278
2134,737,80
2135,897,6
2136,888,389
2137,490,446
2138,557,445
2139,856,468
2140,921,334
2141,948,315
2142,720,362
